total_images,last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,city_centers_nearest,parks_around3000,ponds_around3000,airports_around30000,publishing_year,publishing_month,is_spb
0,1100000.0,46.4,2,2.65,5,30.0,4,False,False,False,9.1,0,13096.5,0,0,False,2018,3,False
0,13850000.0,85.0,3,2.8,16,43.7,4,False,False,False,13.7,2,13265.0,0,0,True,2018,3,True
15,4250000.0,44.0,2,2.5,5,30.0,3,False,False,False,7.0,0,16556.0,0,0,False,2018,3,True
12,1850000.0,54.8,2,2.65,5,28.9,3,False,False,False,8.7,0,13096.5,0,0,False,2018,3,False
20,1200000.0,31.0,1,2.5,5,16.0,1,False,False,False,7.1,0,13096.5,0,0,False,2018,3,False
20,7900000.0,58.0,1,2.65,9,19.8,9,False,False,False,11.3,0,5232.0,1,1,True,2018,3,True
10,2750000.0,46.8,2,2.5,5,27.6,2,False,False,False,6.0,2,13096.5,0,0,False,2018,3,False
19,3000000.0,54.6,3,2.5,5,39.0,5,False,False,False,6.0,0,31773.0,2,3,True,2018,3,False
9,1550000.0,33.7,1,2.5,9,19.6,5,False,False,False,6.3,0,13096.5,0,0,False,2018,3,False
9,10300000.0,135.0,5,2.7,17,86.0,2,False,False,False,25.0,0,11781.0,1,0,False,2018,3,True
10,6199000.0,43.3,1,2.8,17,19.2,16,False,False,False,12.0,0,11343.0,2,2,False,2018,3,True
12,1850000.0,45.0,2,2.65,5,30.0,2,False,False,False,9.1,0,13096.5,0,0,False,2018,3,False
18,3850000.0,33.0,1,2.65,14,30.0,7,False,False,False,9.1,0,13096.5,0,0,False,2018,3,False
7,3621000.0,36.0,1,2.65,25,15.0,17,False,False,False,11.0,0,16478.0,0,2,True,2018,3,True
12,4887000.0,52.4,1,3.1,4,24.7,2,True,False,False,11.7,5,20802.0,0,1,False,2018,3,True
15,5490000.0,54.0,2,2.7,12,27.3,10,False,False,False,9.7,1,11371.0,0,0,False,2018,3,True
20,2390000.0,43.4,1,2.65,10,17.4,10,False,False,False,14.2,0,13096.5,0,0,False,2018,3,False
10,7990000.0,80.5,3,2.7,12,47.0,6,False,False,False,15.0,0,11910.0,1,1,False,2018,3,True
9,1800000.0,63.0,3,2.65,2,45.0,2,False,False,False,8.0,0,13096.5,0,0,False,2018,3,False
17,5190000.0,58.0,2,2.6,10,30.1,8,False,False,False,11.5,3,14254.0,1,2,False,2018,3,True
5,2500000.0,50.0,2,2.5,5,31.0,5,False,False,False,8.0,1,13096.5,0,0,False,2018,3,False
13,4980000.0,59.9,3,2.55,9,43.3,7,False,False,False,6.3,0,16128.0,0,2,True,2018,3,True
5,3950000.0,32.9,1,2.5,9,17.0,5,False,False,False,8.6,1,12552.0,0,1,True,2018,3,True
7,2000000.0,54.9,3,2.5,5,42.0,3,False,False,False,6.0,0,13096.5,0,0,False,2018,3,False
4,19354948.0,141.3,3,2.75,9,79.74,6,False,False,False,20.24,0,7945.0,0,0,True,2018,3,True
1,6249600.0,43.4,1,2.65,14,17.9,2,False,False,False,11.85,2,6017.0,1,3,True,2018,3,True
10,2250000.0,31.6,1,2.55,5,16.2,1,False,False,False,8.4,0,37241.0,0,1,False,2018,3,False
12,5180000.0,57.7,3,2.65,9,38.5,9,False,False,False,8.2,1,16407.0,0,0,False,2018,3,True
4,3000000.0,41.14,1,2.65,16,16.29,5,False,False,False,10.51,1,13096.5,0,0,False,2018,3,False
8,5600000.0,48.0,2,2.65,25,30.0,9,False,False,False,9.1,0,10987.0,0,0,False,2018,3,True
20,7300000.0,76.0,3,2.6,12,45.3,8,False,False,False,10.0,1,15971.0,0,0,False,2018,3,True
20,4100000.0,35.9,1,2.6,25,30.0,25,False,False,False,9.1,0,16242.0,1,0,True,2018,3,True
10,3450000.0,73.6,3,2.5,5,46.9,1,False,False,False,8.2,2,13096.5,0,0,False,2018,3,False
20,3600000.0,82.0,3,2.7,3,36.0,2,False,False,False,10.3,0,13096.5,0,0,False,2018,3,False
10,5000000.0,53.5,2,3.0,5,33.5,3,False,False,False,8.0,1,8414.0,0,0,True,2018,3,True
12,4950000.0,40.08,1,2.8,24,34.6,5,False,False,False,9.1,2,14240.0,1,0,True,2018,3,True
20,3550000.0,40.3,1,3.0,10,30.0,6,False,False,False,9.1,0,13096.5,0,0,False,2018,3,False
6,5486000.0,47.7,2,2.7,5,23.77,3,False,False,False,10.51,1,31413.0,0,1,True,2018,3,False
14,2950000.0,44.7,2,2.5,5,31.0,4,False,False,False,5.8,0,13096.5,0,0,False,2018,3,False
15,3300000.0,34.0,1,2.5,6,16.0,5,False,False,False,9.0,0,13096.5,0,0,False,2018,3,False
10,3725000.0,34.9,1,3.18,11,17.7,10,False,False,False,8.9,0,11367.0,0,0,True,2018,3,True
3,2700000.0,29.0,1,2.55,12,16.0,8,False,False,False,6.3,2,16271.0,0,1,True,2018,3,True
18,5200000.0,58.0,2,2.65,24,25.0,1,False,False,False,19.0,0,17417.0,0,1,True,2018,3,True
6,1650000.0,33.0,1,2.6,5,17.0,3,False,False,False,6.0,1,13096.5,0,0,False,2018,3,False
9,3400000.0,30.0,1,2.6,9,15.0,7,False,False,False,7.0,0,11586.0,0,0,True,2018,3,True
17,4200000.0,24.6,0,2.75,16,18.9,9,False,True,False,9.1,2,14069.0,0,0,False,2018,3,True
9,3800000.0,43.9,2,2.75,4,32.0,2,False,False,False,5.0,0,4063.0,0,2,True,2018,3,True
19,12700000.0,98.0,4,2.8,10,60.0,7,False,False,False,11.5,1,6254.0,1,0,True,2018,3,True
10,2200000.0,61.0,3,2.5,9,43.0,5,False,False,False,6.0,0,13096.5,0,0,False,2018,3,False
8,3670000.0,43.0,2,2.5,5,25.0,1,False,False,False,5.2,0,26433.0,0,0,True,2018,3,False
14,4990000.0,61.6,3,2.5,9,43.2,5,False,False,False,6.3,2,16105.0,0,0,False,2018,3,True
15,2750000.0,43.5,2,2.7,3,31.6,2,False,False,False,6.3,1,13096.5,0,0,False,2018,3,False
18,4090000.0,44.1,1,3.0,7,25.0,3,False,False,False,10.1,0,14985.0,3,2,True,2018,3,True
19,3300000.0,48.4,2,3.0,2,31.0,2,False,False,False,5.5,0,13096.5,0,0,False,2018,3,False
2,5100000.0,59.6,3,2.5,5,42.4,3,False,False,False,7.0,4,12303.0,0,0,True,2018,3,True
0,3790000.0,37.0,1,2.75,25,16.0,9,False,False,False,10.2,1,13096.5,0,0,False,2018,3,False
6,3600000.0,30.3,1,2.5,9,17.5,6,False,False,False,6.1,1,15008.0,0,0,False,2018,3,True
11,3600000.0,56.0,1,2.65,9,30.0,2,False,False,False,9.1,0,13096.5,0,0,False,2018,3,False
20,3800000.0,48.5,4,2.65,5,36.76,2,False,False,False,5.21,0,11955.0,0,0,True,2018,3,True
9,1350000.0,42.0,1,2.65,5,30.0,5,False,False,False,9.1,0,13096.5,0,0,False,2018,3,False
19,6200000.0,72.7,4,2.5,9,48.3,1,False,False,False,5.5,0,15418.0,0,0,False,2018,3,True
16,4100000.0,60.0,3,2.6,5,44.0,5,False,False,False,6.0,0,17302.0,0,1,True,2018,3,True
1,3630000.0,57.8,2,2.8,16,28.7,2,False,False,False,12.7,0,13096.5,0,0,False,2018,3,False
7,2700000.0,42.0,2,2.5,4,29.0,2,False,False,False,6.0,0,13096.5,0,0,False,2018,3,False
14,18990000.0,121.0,4,3.4,5,56.3,2,False,False,False,28.0,0,4537.0,3,0,True,2018,3,True
9,4800000.0,81.6,3,2.6,5,47.0,2,False,False,False,11.0,2,13096.5,0,0,False,2018,3,False
14,8500000.0,46.4,2,2.65,5,18.0,3,False,False,False,20.0,0,5046.0,2,1,True,2018,3,True
15,5200000.0,49.3,2,2.5,9,31.0,1,False,False,False,7.0,0,10037.0,1,1,False,2018,3,True
8,2600000.0,24.0,1,2.5,10,13.0,3,False,False,False,9.1,2,6262.0,0,1,False,2018,3,True
19,6100000.0,63.3,3,2.65,6,43.1,5,False,False,False,5.5,0,6142.0,1,3,True,2018,3,True
15,20000000.0,140.0,4,2.7,13,70.0,6,False,False,False,24.4,0,6173.0,1,0,True,2018,3,True
20,1250000.0,38.2,2,2.65,2,28.0,1,False,False,False,8.2,0,13096.5,0,0,False,2018,3,False
13,4950000.0,51.0,2,2.5,9,31.0,8,False,False,False,6.6,1,15233.0,0,0,False,2018,3,True
9,2700000.0,42.6,1,2.5,9,30.0,9,False,False,False,9.1,0,13096.5,0,0,False,2018,3,False
12,4200000.0,36.0,1,2.65,14,18.09,6,False,False,False,9.11,1,13096.5,0,0,False,2018,3,False
4,2600000.0,38.2,1,2.65,4,30.0,2,False,False,False,9.1,0,13096.5,0,0,False,2018,3,False
10,1650000.0,36.0,1,2.65,5,17.2,3,False,False,False,8.3,0,13096.5,0,0,False,2018,3,False
9,2100000.0,32.9,1,2.58,5,18.0,5,False,False,False,6.3,0,13096.5,0,0,False,2018,3,False
8,4300000.0,40.0,1,2.65,23,18.0,3,False,False,False,10.0,0,13279.0,0,1,True,2018,3,True
5,4000000.0,35.0,1,2.8,5,20.0,1,False,False,False,6.0,0,6081.0,0,2,True,2018,3,True
11,4200000.0,75.0,4,2.5,9,49.5,2,False,False,False,6.5,0,13096.5,0,0,False,2018,3,False
14,3670000.0,41.6,3,2.5,5,29.7,1,False,False,False,5.3,0,12863.0,1,1,True,2018,3,True
20,7145000.0,63.8,2,2.65,19,35.0,18,False,False,False,11.0,5,11905.0,1,0,False,2018,3,True
9,3200000.0,35.4,1,2.65,20,15.5,10,False,False,False,9.0,0,13096.5,0,0,False,2018,3,False
17,9800000.0,84.6,2,2.75,10,43.6,9,False,False,False,13.5,2,14479.0,0,2,False,2018,3,True
4,3830000.0,37.4,1,2.65,25,17.7,9,False,False,False,10.1,0,16453.0,0,1,False,2018,3,True
13,5190000.0,44.0,1,3.0,15,20.1,8,False,False,False,10.3,2,12163.0,0,0,False,2018,3,True
13,5000000.0,53.5,2,2.5,9,21.5,1,False,False,False,7.7,0,14745.0,1,0,True,2018,3,True
12,3390000.0,35.0,1,2.65,11,16.0,9,False,False,False,9.5,0,13096.5,0,0,False,2018,3,False
11,4800000.0,50.0,2,2.6,9,30.0,5,False,False,False,9.1,0,11034.0,1,0,True,2018,3,True
4,3290000.0,42.0,1,2.65,16,16.0,1,False,False,False,11.0,0,21976.0,0,0,True,2018,3,True
1,10000000.0,56.7,2,2.65,5,42.5,1,False,False,False,8.0,0,4284.0,3,1,True,2018,3,True
8,3380000.0,80.0,3,2.65,2,50.0,1,False,False,False,9.1,2,13096.5,0,0,False,2018,3,False
19,3350000.0,63.5,3,2.55,5,43.4,5,False,False,False,6.6,1,13096.5,0,0,False,2018,3,False
14,24500000.0,87.0,3,3.2,10,30.0,2,False,False,False,9.1,0,4166.0,1,3,False,2018,3,True
6,2600000.0,43.0,1,2.85,11,18.0,8,False,False,False,11.0,2,13096.5,0,0,False,2018,3,False
7,1999000.0,28.4,1,2.65,5,17.1,4,False,False,False,5.5,1,13096.5,0,0,False,2018,3,False
1,11879250.0,70.5,2,2.65,13,36.15,12,False,False,False,12.35,2,6017.0,1,3,True,2018,3,True
17,3088000.0,30.0,1,2.7,23,30.0,23,False,False,False,9.1,1,17501.0,0,1,True,2018,3,True
7,4600000.0,49.9,2,2.55,9,30.9,8,False,False,False,6.0,1,16360.0,0,0,False,2018,3,True
11,4500000.0,45.0,2,2.5,9,28.0,2,False,False,False,7.0,1,14856.0,1,0,False,2018,3,True
13,4950000.0,55.4,2,2.65,23,36.9,12,False,False,False,11.3,0,13096.5,0,0,False,2018,3,False
3,6100000.0,44.5,1,2.65,11,22.0,7,False,False,False,10.2,0,5853.0,0,2,True,2018,3,True
8,1600000.0,31.3,1,2.5,5,17.6,2,False,False,False,5.7,0,13096.5,0,0,False,2018,3,False
12,2300000.0,48.0,2,2.65,5,28.6,2,False,False,False,7.4,0,13096.5,0,0,False,2018,3,False
13,2050000.0,28.16,0,2.65,12,18.44,5,False,True,False,9.1,2,13096.5,0,0,False,2018,3,False
6,4350000.0,74.1,3,2.7,10,43.1,2,False,False,False,8.1,1,13096.5,0,0,False,2018,3,False
12,11730000.0,90.0,3,2.65,19,56.0,12,False,False,False,17.0,0,4844.0,0,1,True,2018,3,True
7,2700000.0,76.6,3,2.65,3,30.0,1,False,False,False,9.1,0,13096.5,0,0,False,2018,3,False
15,7490000.0,75.3,4,2.5,9,57.1,1,False,False,False,6.2,0,17073.0,0,0,False,2018,3,True
12,2876100.0,55.9,2,2.6,15,25.0,10,False,False,False,13.0,1,13096.5,0,0,False,2018,3,False
0,9000000.0,125.7,6,2.55,15,73.6,15,False,False,False,10.9,2,12723.0,0,0,False,2018,3,True
15,9020000.0,57.2,1,2.75,9,30.2,9,False,False,False,13.6,0,6450.0,3,3,True,2018,3,True
6,5150000.0,52.0,2,2.56,9,32.5,5,False,False,False,9.0,2,11772.0,0,0,False,2018,3,True
13,3100000.0,46.0,2,2.65,5,27.0,2,False,False,False,9.0,2,13096.5,0,0,False,2018,3,False
1,10379600.0,67.4,2,2.65,14,36.0,12,False,False,False,12.35,2,6017.0,1,3,True,2018,3,True
3,3460000.0,40.45,1,2.65,17,14.77,16,False,False,False,15.33,1,13096.5,0,0,False,2018,3,False
15,4200000.0,56.0,2,2.5,5,33.0,2,False,False,False,9.3,1,13096.5,0,0,False,2018,3,False
13,6800000.0,49.0,2,2.49,8,32.8,2,False,False,False,6.5,0,5614.0,1,1,True,2018,3,True
18,5990000.0,71.0,2,2.6,10,39.4,4,False,False,False,12.6,2,16446.0,0,2,False,2018,3,True
16,2250000.0,43.0,2,2.65,5,27.4,4,False,False,False,5.4,1,13096.5,0,0,False,2018,3,False
1,8772000.0,93.0,3,2.65,25,54.0,11,False,False,False,15.0,0,9798.0,0,0,False,2018,3,True
4,1846648.0,25.0,1,2.65,23,30.0,3,False,False,False,9.1,0,17417.0,0,1,True,2018,3,True
12,3750000.0,73.5,4,2.6,5,48.2,5,False,False,False,8.3,2,13096.5,0,0,False,2018,3,False
6,5650000.0,58.0,3,2.5,9,39.0,2,False,False,False,6.2,0,15723.0,1,0,False,2018,3,True
11,2540000.0,23.0,1,2.65,5,30.0,1,False,False,False,9.1,0,7997.0,0,1,True,2018,3,True
18,2300000.0,71.6,3,2.65,3,48.5,1,False,False,False,6.8,0,13096.5,0,0,False,2018,3,False
4,3600000.0,33.3,1,2.75,22,15.1,22,False,False,False,9.5,2,13096.5,0,0,False,2018,3,False
7,5400000.0,40.0,1,2.65,12,30.0,4,False,False,False,9.1,0,14065.0,0,0,True,2018,3,True
7,2006000.0,25.0,1,2.75,12,14.7,11,False,False,False,9.2,0,13096.5,0,0,False,2018,3,False
18,4450000.0,36.0,1,2.65,17,16.0,4,False,False,False,10.0,2,10766.0,1,0,False,2018,3,True
14,3600000.0,71.7,3,2.5,5,43.0,5,False,False,False,8.6,2,13096.5,0,0,False,2018,3,False
1,12263600.0,71.3,2,2.65,14,36.15,13,False,False,False,12.35,2,6017.0,1,3,True,2018,3,True
10,6199000.0,80.0,2,3.0,6,34.0,6,False,False,False,16.0,0,5134.0,0,2,False,2018,3,True
7,2850000.0,42.1,2,2.5,4,27.4,4,False,False,False,5.2,0,13096.5,0,0,False,2018,3,False
7,1700000.0,32.0,1,2.65,5,30.0,5,False,False,False,9.1,0,13096.5,0,0,False,2018,3,False
12,4600000.0,56.0,3,2.6,3,39.0,3,False,False,False,6.0,0,13089.0,1,1,False,2018,3,True
13,3900000.0,54.0,2,2.65,4,30.6,3,False,False,False,7.9,0,28233.0,0,0,True,2018,3,False
20,4200000.0,45.2,2,2.5,9,27.3,9,False,False,False,6.3,1,14437.0,1,0,False,2018,3,True
11,6640000.0,80.0,3,2.65,25,30.0,14,False,False,False,9.1,0,15658.0,0,0,False,2018,3,True
8,4390000.0,35.1,1,2.8,16,18.3,14,False,False,False,8.3,1,7734.0,2,1,True,2018,3,True
5,1850000.0,35.0,1,2.58,5,18.0,5,False,False,False,10.0,0,13096.5,0,0,False,2018,3,False
3,1510000.0,42.6,1,2.65,5,17.4,1,False,False,False,8.4,2,13096.5,0,0,False,2018,3,False
14,4200000.0,31.2,1,2.55,21,14.7,12,False,False,False,8.7,0,10987.0,0,0,False,2018,3,True
16,6500000.0,74.1,4,2.65,9,49.9,4,False,False,False,6.5,0,13481.0,2,0,False,2018,3,True
5,5140000.0,76.0,3,2.65,12,30.0,12,False,False,False,9.1,0,13096.5,0,0,False,2018,3,False
0,1900000.0,36.0,1,2.5,5,26.0,1,False,False,False,9.0,2,13096.5,0,0,False,2018,3,False
6,6500000.0,68.0,3,2.65,16,30.0,3,False,False,False,9.1,0,11850.0,1,1,True,2018,3,True
11,4700000.0,45.7,2,2.65,9,28.0,8,False,False,False,7.02,0,11281.0,0,0,True,2018,3,True
3,3340000.0,36.0,2,2.5,5,23.0,5,False,False,False,6.0,0,12882.0,0,1,True,2018,3,True
6,5800000.0,63.1,2,2.65,25,30.0,23,False,False,False,9.1,0,19107.0,0,0,False,2018,3,False
16,4700000.0,51.0,2,2.6,16,29.2,11,False,False,False,8.1,0,12738.0,1,0,True,2018,3,True
9,5500000.0,51.1,2,2.7,3,32.1,2,False,False,False,5.8,0,30456.0,3,3,False,2018,3,False
20,11800000.0,93.8,3,3.05,6,49.6,4,False,False,False,7.0,0,5223.0,2,0,True,2018,3,True
6,4000000.0,43.1,2,2.6,9,30.0,2,False,False,False,9.1,0,28963.0,0,1,True,2018,3,False
9,4290000.0,38.0,1,2.7,15,19.0,2,False,False,False,12.0,0,15973.0,1,0,True,2018,3,True
0,2800000.0,31.0,1,2.5,5,17.0,5,False,False,False,5.6,0,15058.0,2,1,True,2018,3,True
0,1700000.0,44.0,2,2.65,5,31.0,4,False,False,False,9.1,1,13096.5,0,0,False,2018,3,False
15,2650000.0,26.05,0,2.65,17,14.25,12,False,True,False,9.1,1,13096.5,0,0,False,2018,3,False
2,4850000.0,80.1,3,2.77,5,47.5,5,False,False,False,10.8,0,30047.0,0,1,True,2018,3,False
4,3500000.0,67.0,2,2.75,5,30.0,5,False,False,False,9.1,0,13096.5,0,0,False,2018,3,False
9,4800000.0,38.6,1,2.7,16,16.0,9,False,False,False,10.0,1,19388.0,0,0,False,2018,3,True
7,26310000.0,86.7,2,3.0,6,30.0,5,False,False,False,18.0,2,5951.0,1,3,False,2018,3,True
8,5299000.0,56.0,3,2.5,5,38.0,2,False,False,False,6.5,0,27341.0,0,0,True,2018,3,False
20,10850000.0,64.0,2,2.5,19,32.0,12,False,False,False,13.0,0,13731.0,1,0,False,2018,3,True
0,2000000.0,67.0,2,2.65,5,30.0,1,False,False,False,9.1,0,13096.5,0,0,False,2018,3,False
11,3790000.0,48.6,2,2.65,9,27.4,3,False,False,False,8.2,0,27710.0,0,0,True,2018,3,False
15,3200000.0,46.7,2,2.65,9,25.0,8,False,False,False,9.0,1,23760.0,0,1,True,2018,3,False
7,5500000.0,66.5,3,3.0,5,42.0,4,False,False,False,8.2,0,8379.0,2,0,False,2018,3,True
7,3500000.0,47.0,2,2.5,12,30.0,7,False,False,False,9.1,0,10782.0,0,1,False,2018,3,True
7,12000000.0,86.0,3,2.65,12,50.0,10,False,False,False,15.0,0,11487.0,0,3,False,2018,3,True
6,5540000.0,70.9,3,2.65,19,37.5,6,False,False,False,11.5,0,21245.0,0,1,False,2018,3,True
8,4692000.0,41.0,1,2.65,25,20.0,14,False,False,False,11.0,0,14466.0,2,0,True,2018,3,True
12,3100000.0,36.0,1,2.6,5,20.0,3,False,False,False,8.0,0,13096.5,0,0,False,2018,3,False
8,6800000.0,69.6,4,3.59,4,37.8,2,False,False,False,7.8,0,4393.0,1,0,True,2018,3,True
12,4700000.0,47.8,2,2.5,9,30.0,4,False,False,False,8.4,0,14466.0,1,1,True,2018,3,True
13,14145000.0,85.0,3,2.65,12,30.0,7,False,False,False,9.1,0,10660.0,1,3,False,2018,3,True
14,4000000.0,98.0,4,2.7,2,73.0,2,True,False,False,9.0,1,13096.5,0,0,False,2018,3,False
1,2237962.0,34.9,1,2.56,18,16.8,7,False,False,False,9.1,0,13096.5,0,0,False,2018,3,False
6,2350000.0,31.0,1,2.5,5,17.4,1,False,False,False,5.3,0,13096.5,0,0,False,2018,3,False
4,3250000.0,37.9,1,2.6,20,17.0,14,False,False,False,10.0,0,21467.0,0,1,False,2018,3,True
18,5700000.0,46.3,1,2.65,8,17.0,2,False,False,False,16.0,0,8387.0,0,0,False,2018,3,True
8,6500000.0,48.2,2,2.5,9,29.0,6,False,False,False,8.0,0,8049.0,1,0,True,2018,3,True
18,6500000.0,39.0,1,2.65,10,30.0,5,False,False,False,9.1,0,4281.0,1,1,False,2018,3,True
5,2990000.0,33.7,1,2.55,9,17.7,8,False,False,False,7.8,0,11702.0,2,0,True,2018,3,True
2,11000000.0,112.0,4,2.75,25,60.0,25,False,False,False,16.0,5,14296.0,2,0,True,2018,3,True
1,3200000.0,62.0,3,2.6,5,45.0,1,False,False,False,6.0,0,13096.5,0,0,False,2018,3,False
2,3930000.0,54.0,2,2.65,19,30.0,9,False,False,False,10.0,1,23816.0,0,2,True,2018,3,True
5,3180000.0,30.0,1,2.6,9,15.2,1,False,False,False,7.0,0,15838.0,0,0,True,2018,3,True
15,12900000.0,97.0,3,2.65,16,63.0,9,False,False,False,14.0,0,7044.0,1,2,False,2018,3,True
12,2650000.0,36.65,1,2.65,14,14.3,13,False,False,False,9.4,1,13096.5,0,0,False,2018,3,False
15,6750000.0,64.3,3,2.65,12,36.7,12,False,False,False,14.0,0,12480.0,0,1,False,2018,3,True
2,2300000.0,42.1,1,2.6,17,30.0,13,False,False,False,9.1,0,13096.5,0,0,False,2018,3,False
17,4800000.0,93.0,4,2.65,5,64.7,1,False,False,False,14.0,0,34401.0,1,2,False,2018,3,False
13,7000000.0,88.0,3,2.5,15,54.0,12,False,False,False,12.0,5,30287.0,1,0,True,2018,3,False
13,3920000.0,35.6,1,2.6,14,20.5,3,False,False,False,7.7,0,13311.0,0,0,True,2018,3,True
8,2990000.0,31.4,1,2.5,5,17.0,3,False,False,False,5.5,1,12678.0,0,1,True,2018,3,True
18,8500000.0,60.0,2,2.8,5,43.0,1,False,False,False,8.0,0,5914.0,0,0,True,2018,3,True
7,4500000.0,44.0,1,2.65,5,23.0,3,False,False,False,11.0,0,32182.0,0,0,True,2018,3,False
14,5800000.0,60.69,3,2.5,9,39.7,2,False,False,False,6.2,5,15954.0,0,0,False,2018,3,True
0,3000000.0,30.0,1,2.55,5,30.0,3,False,False,False,9.1,0,13096.5,0,0,False,2018,3,False
20,2100000.0,52.6,2,2.5,4,29.2,2,False,False,False,7.4,0,13096.5,0,0,False,2018,3,False
20,2950000.0,36.0,1,2.75,9,17.5,9,False,False,False,7.5,0,34104.0,1,1,False,2018,3,False
4,3950000.0,52.0,3,2.65,5,30.0,2,False,False,False,9.1,0,21223.0,0,0,False,2018,3,False
3,3100000.0,30.0,1,2.5,5,17.0,5,False,False,False,5.0,0,29843.0,0,0,True,2018,3,False
13,6000000.0,47.0,2,3.0,5,27.0,4,False,False,False,9.0,1,9167.0,2,0,False,2018,3,True
15,6900000.0,77.2,4,2.6,9,61.0,1,False,False,False,6.0,0,10787.0,0,1,True,2018,4,True
19,6550000.0,79.0,4,2.6,9,55.3,6,False,False,False,10.0,1,16010.0,0,0,False,2018,4,True
11,3250000.0,34.3,1,2.65,11,14.73,7,False,False,False,9.36,0,24137.0,0,2,True,2018,4,True
12,7500000.0,124.8,2,2.65,4,37.1,1,False,False,False,14.1,0,35263.0,0,0,False,2018,4,False
7,3750000.0,41.0,1,2.6,10,18.7,9,False,False,False,10.7,0,17790.0,0,0,True,2018,4,False
14,5300000.0,38.0,1,2.64,18,16.0,14,False,False,False,9.0,0,12342.0,1,1,True,2018,4,True
10,3900000.0,39.0,1,2.5,9,17.0,9,False,False,False,6.0,2,16081.0,0,0,False,2018,4,True
6,3550000.0,42.0,1,2.7,13,30.0,13,False,False,False,9.1,0,13096.5,0,0,False,2018,4,False
10,7100000.0,68.0,3,2.5,10,43.1,7,False,False,False,8.2,0,13650.0,1,2,False,2018,4,True
12,11100000.0,95.0,3,2.65,10,53.0,6,False,False,False,13.0,0,4087.0,1,1,False,2018,4,True
11,1950000.0,43.0,2,2.5,5,28.0,5,False,False,False,5.5,1,13096.5,0,0,False,2018,4,False
9,3220000.0,33.0,1,2.65,25,15.2,10,False,False,False,9.4,0,13096.5,0,0,False,2018,4,False
13,8450000.0,71.5,3,2.5,13,41.3,3,False,False,False,11.4,1,11601.0,0,0,False,2018,4,True
10,7850000.0,66.5,2,2.65,15,40.0,9,False,False,False,10.4,0,9436.0,1,0,True,2018,4,True
8,1450000.0,44.0,2,2.6,2,31.5,1,False,False,False,5.5,0,13096.5,0,0,False,2018,4,False
8,5700000.0,62.0,2,2.5,5,38.0,5,False,False,False,9.0,0,5854.0,3,0,True,2018,4,True
10,6000000.0,57.2,3,2.6,10,39.0,4,False,False,False,6.2,0,12017.0,0,0,False,2018,4,True
3,2990000.0,36.1,1,2.48,12,18.3,4,False,False,False,7.0,1,46949.0,1,1,False,2018,4,False
0,6992000.0,76.0,3,2.7,25,44.6,16,False,False,False,11.5,0,13096.5,0,0,False,2018,4,False
0,3000000.0,31.0,1,2.5,9,17.0,1,False,False,False,7.0,0,9487.0,1,0,False,2018,4,True
0,7500000.0,77.0,4,2.65,5,30.0,3,False,False,False,9.1,0,24765.0,1,0,True,2018,4,False
11,3100000.0,40.7,1,2.8,16,18.8,6,False,False,False,10.0,2,13096.5,0,0,False,2018,4,False
13,3490000.0,44.1,1,2.65,6,20.3,1,False,False,False,8.7,0,31582.0,0,0,True,2018,4,False
7,1180000.0,43.0,1,2.65,4,28.0,1,False,False,False,6.0,0,13096.5,0,0,False,2018,4,False
17,6650000.0,72.7,3,2.65,10,42.4,10,False,False,False,9.0,5,11645.0,1,1,True,2018,4,True
6,2270000.0,35.1,1,2.5,5,17.4,3,False,False,False,8.0,0,13096.5,0,0,False,2018,4,False
15,4300000.0,50.0,3,2.55,5,34.7,3,False,False,False,7.2,1,15452.0,0,0,False,2018,4,True
9,3300000.0,32.2,1,3.1,5,14.2,4,False,False,False,8.0,0,18647.0,1,0,True,2018,4,True
8,3900000.0,74.0,3,2.5,5,43.0,5,False,False,False,8.5,0,13096.5,0,0,False,2018,4,False
6,8721680.0,58.3,1,2.7,9,21.2,7,False,False,False,11.2,0,5552.0,0,1,True,2018,4,True
15,4500000.0,39.4,1,2.65,15,20.4,7,False,False,False,8.7,0,14731.0,0,1,False,2018,4,True
1,4450000.0,49.0,4,2.5,5,38.0,4,False,False,False,5.5,0,12150.0,0,1,True,2018,4,True
5,2780000.0,44.8,1,2.7,12,17.0,3,False,False,False,14.5,0,13096.5,0,0,False,2018,4,False
12,3550000.0,35.0,1,2.65,17,30.0,3,False,False,False,9.1,0,17172.0,0,1,True,2018,4,True
10,5300000.0,53.3,2,3.0,5,34.0,1,False,False,False,8.0,0,6793.0,1,0,True,2018,4,True
10,5200000.0,74.3,3,2.65,5,46.8,3,False,False,False,9.9,0,31429.0,0,0,True,2018,4,False
10,4000000.0,58.2,3,2.65,2,41.0,2,False,False,False,7.0,0,13096.5,0,0,False,2018,4,False
3,22100000.0,90.5,3,3.2,6,61.0,4,False,False,False,12.9,0,2012.0,3,1,True,2018,4,True
16,5600000.0,44.5,1,2.75,22,17.5,13,False,False,False,10.8,2,14772.0,0,1,False,2018,4,True
10,8500000.0,80.3,3,3.0,5,57.9,4,False,False,False,8.1,0,6107.0,2,0,True,2018,4,True
13,4650000.0,49.0,2,3.0,5,30.0,5,False,False,False,7.8,1,13998.0,2,1,True,2018,4,True
9,10900000.0,75.0,3,2.75,16,30.0,9,False,False,False,9.1,0,7055.0,0,3,True,2018,4,True
